# bun_version=1.2.21
# n_cases=100
# columns: case_id\tinput_hash\toutput_hash
rand-n25-s1	5a24656c7ad4d7bc2531c8e6d6a154efcb701315b2d0fd96dc49f13145a84247	30648f413cad2b61e54cac2c2ad6b979438b0d22048b0f392ec051492477987f
rand-n25-s2	769e126b1ea87ae1a87dfc6b336f3f7998f3caae18f369c85d5cc01f5c37b387	8ede5171f7606efaadd248c6fbdbb174cc305ce762d3234a42599de412d9d19e
rand-n25-s3	3a42ad2bae407d32e158ec4221701de895a4343694c48b79e608c895dc7b593b	fdaa4651b78e9cc9c395497775c74681dc2a954e8eec5d72f6ec2a418c922eb0
rand-n26-s1	d76320c01274804d6fad0892355abc4ce8105a431714ebe368b416749551a246	64c17a7fa0bf8cd7eb0811ec513ef77cb70967bab43da3c13404d33815e636ef
rand-n26-s2	34905e824de9bb9212da4b9b680de5f3b917c04f78a310f801572b851d8bbb1b	2bb5f9f25244620b460ab4c368df131621d3893cf20438277edd1c7c8dca3dd7
rand-n26-s3	c055bf921f459d00a38cb7a7fa3f864afbecc6537ef2a75c2ba46e9fe109b8b4	d5510b9b25ec94712b610edfe3ddaab934e0c35b917d05be73e4b286a404c35f
rand-n27-s1	27e7b898f1b5ec768f7d969fef88acece85feb30963a565a9f8fd0bc7779354c	3e13856b9a7cef8e6f6ff3dbc46cb97a70cc5547e86413ac9a9e387119da78ec
rand-n27-s2	d3b310b72b3ff7f4cd2add79983cef3f8adf49c5b8875637d79621fdd3e56617	4dc0c53bce12c87f8d906532126d7775edb70d42971c4ad69120b11b72386c72
rand-n27-s3	079d13671aa5983aee4e1a6c9f3dea3b4631d4289663f7d145c47790faaf777f	f1691b065df177b90a19bf03344e55f0b788118674d9f4db9a519f0bc31af941
rand-n28-s1	0405981807542d6c698f7e08f94053c243198c19cbec964a0d2b3ce17f58120f	352e23b5c586ac03153dfc770b46ea562f3863e2bc5067a6fad9ba9c99be1aa8
rand-n28-s2	607e54ff536e73a5d69f7c667e8a76ea275dcd5cf0491d1773b3991d40d68a80	54ed029e23e6ad265521384e085e79db5780d9342ad05317336c2bbfee1b4905
rand-n28-s3	ae821d4a11a866847d2245c0e3a626b7a0c7ed01ffea880114e9522c69052993	5cf3bb0866820962afbdecb9c4d5be094b022be9da7240ced5da27a7c9e904b5
rand-n29-s1	5f588ea8af502c2110c72522b0dabf223fb1f1975ff65b91b9887ff260200dde	7ab34fcbb80fdcc2d6b54c7cb4c4cc1d123e8904a7a6d3bc8a3dadf473692639
rand-n29-s2	4a28d056ccaaf772e017e74b91ad267d21a7c397ad23f6c4bb42b9edf6ac7ad3	f1d796d391cea6400f7e43cc5930d891b6a52fc61efcd894aa97cce8edf9515b
rand-n29-s3	ee8a3bad2bc2f093387e11c8c876b217c24a12793290dee843a88a3f544c559a	736e04205ab1d5d05fe34148fa2b4689b8768eca16c4505c03d96cbfb5eb401e
rand-n30-s1	d62751b49dbb643218df30bc70467bd6b3a9ffa18bf1ffcb97d18a8df3ceebd0	90c32acd0a95d575a5693b65a3ac865a9961ab8cc76a6ed601f88c426bf9a92c
rand-n30-s2	d626fef2aafed48e5a4c38f159acf84d81092e00886a9ee28f8afcda3a7af409	957149be57ba7117d5f7b692e830e49047a96af7fcf486804ead6bb72c42e210
rand-n30-s3	ae102a7e694bc3ac72573de1dca88ef5f3844c66c507e2f76d7e721bd7b700d8	1cd8f5f349db10c1b945ac304cfb73a34bd5c4a0f49356a32a31aed0a6e4acd9
measure-cross-bun-stability: 100 cases (0 singular) on Bun 1.2.21
